2000/1/1,0:0:0,16.56
2000/1/1,0:0:0,16.65
2000/1/1,0:0:0,16.30
2000/1/1,0:0:0,16.21
2000/1/1,0:0:0,16.13
2000/1/1,0:0:0,16.13
2000/1/1,0:0:0,16.21
2000/1/1,0:0:0,16.30
2000/1/1,0:0:0,16.04
2000/1/1,0:0:0,16.04
2000/1/1,0:0:0,15.86
2000/1/1,0:0:0,15.69
2000/1/1,0:0:0,15.33
2000/1/1,0:0:0,15.33
2000/1/1,0:0:0,15.60
2000/1/1,0:0:0,15.60
2000/1/1,0:0:0,15.51
2000/1/1,0:0:0,15.24
2000/1/1,0:0:0,15.16
2000/1/1,0:0:0,15.16
2000/1/1,0:0:0,15.16
2000/1/1,0:0:0,15.33
2000/1/1,0:0:0,15.24
2000/1/1,0:0:0,15.24
2000/1/1,0:0:0,15.07
2000/1/1,0:0:0,14.89
2000/1/1,0:0:0,14.71
2000/1/1,0:0:0,14.98
2000/1/1,0:0:0,14.98
2000/1/1,0:0:0,14.89
2000/1/1,0:0:0,14.71
2000/1/1,0:0:0,14.80
2000/1/1,0:0:0,14.80
2000/1/1,0:0:0,14.63
2000/1/1,0:0:0,14.63
2000/1/1,0:0:0,14.63
2000/1/1,0:0:0,14.54
2000/1/1,0:0:0,14.54
2000/1/1,0:0:0,14.45
2000/1/1,0:0:0,14.36
2000/1/1,0:0:0,14.36
2000/1/1,0:0:0,14.45
2000/1/1,0:0:0,14.10
2000/1/1,0:0:0,14.18
2000/1/1,0:0:0,14.01
2000/1/1,0:0:0,14.10
2000/1/1,0:0:0,14.10
2000/1/1,0:0:0,14.01
2000/1/1,0:0:0,14.10
2000/1/1,0:0:0,13.92
2000/1/1,0:0:0,14.01
2000/1/1,0:0:0,14.01
2000/1/1,0:0:0,13.92
2000/1/1,0:0:0,13.74
2000/1/1,0:0:0,13.83
2000/1/1,0:0:0,13.83
2000/1/1,0:0:0,13.74
2000/1/1,0:0:0,13.83
